ID	Barcode	Title	Authors	Publisher	Pub Date	Binding	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	Meta Tags	Keywords	User
"1299589138"	"2841299589139"	"War: The Camera's Battlefield View of Man's Most Terrible Adventure, From the First Photographer in the Crimea to Vietnam"	"Leventhal, Albert R."	"Ridge Press/Playboy Press"	"1973"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"09-07-2001"	"09-11-2014"	"04-15-2009"	""	""	"Unknown"
"129965651X"	"2841299656510"	"Automatic Arms: Their History, Development and Use"	"Johnson, Melvin M.; Charles T. Haven"	"William Morrow and Co."	"1941"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$40.00"	"$0.00"	"$0.00"	"$0.00"	"11-21-2001"	"07-15-2014"	"01-01-0001"	""	""	"Unknown"
"129970901X"	"2841299709018"	"The Guilt of the German Army"	"Fried, Hans Ernest"	"The Macmillan Company"	"1943"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-22-2002"	"05-13-2014"	"01-01-0001"	""	""	"Unknown"
"1299752608"	"2841299752601"	"March to the Sound of the Drums"	"Oppenheimer, Harold"	"Wabash Press"	"1966"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"03-13-2002"	"10-30-2014"	"01-01-0001"	""	""	"Unknown"
"1299850626"	"2841299850628"	"A Soldier Speaks: Public Papers and Speeches of General of the Army Douglas MacArthur"	"MacArthur, Douglas; (Editor) Vorin E. Whan; (Introduction) Carlos P. Romulo"	"Frederick A. Praeger, Publishers"	"1965"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"06-18-2002"	"08-19-2014"	"06-08-2014"	""	""	"Unknown"
"1299959768"	"2841299959765"	"Dirty Wars: Guerilla Actions and Other Forms of Unconventional Warfare"	"Robinson, (Editor) Donald; (Introduction) S.L.A. Marshall"	"Delacorte Press"	"1968"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"10-19-2002"	"02-07-2014"	"07-09-2011"	""	""	"Unknown"
"1399022202"	"2841399022208"	"The Patton Papers, 1885-1940, in Two Volumes"	"Blumenson, Martin; (Cartography) Samuel H. Bryant"	"Houghton Mifflin Company"	"1972"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"01-16-2003"	"09-07-2014"	"06-16-2012"	""	""	"Unknown"
"1399024078"	"2841399024073"	"The Splendid Little War"	"Freidel, Frank"	"Little, Brown and Company"	"1958"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-18-2003"	"08-01-2014"	"06-26-2012"	""	""	"Unknown"
"1399432877"	"2841399432878"	"F.A.N.Y. Invicta"	"Ward, Irene; (Foreword) H.R.H. The Princess Alice"	"Hutchinson"	"1955"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$40.00"	"$0.00"	"$0.00"	"$0.00"	"09-24-2004"	"04-07-2014"	"01-01-0001"	""	""	"Unknown"
"1399510924"	"2841399510927"	"The Livings Thoughts of Clausewitz (Living thoughts Library)"	"Clausewitz, Carl von; (Editor) Joseph I. Greene"	"David McKay Company"	"1943"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"01-26-2005"	"05-09-2014"	"01-01-0001"	""	""	"Unknown"
"1399847481"	"2841399847481"	"Decisive Battles of the U.S.A."	"Fuller, J.F.C."	"Thomas Yoseloff, Inc."	"1942"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"06-08-2006"	"07-22-2014"	"10-06-2014"	""	""	"Unknown"
"1399891480"	"2841399891484"	"A History of Warfare"	"Montgomery of Alamein, Bernard Viscount"	"Collins"	"1968"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"08-04-2006"	"04-06-2013"	"05-17-2013"	""	""	"Unknown"
"1399950851"	"2841399950853"	"The Uniforms of the United States Navy"	"Tily, James C.; (Illustrator) Marvin H. Pakula"	"Thomas Yoseloff"	"1964"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"10-21-2006"	"09-04-2014"	"02-06-2013"	""	""	"Unknown"
"1399974033"	"2841399974033"	"U.S. Military Doctrine: A Study and Appraisal"	"Smith, Dale O."	"LITTLE, BROWN AND COMPANY"	"1955"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"11-24-2006"	"06-25-2014"	"01-01-0001"	""	""	"Unknown"
"1499514964"	"2841499514962"	"A Dictionary of Battles"	"Eggenberger, David"	"Thomas Y. Crowell Company"	"1967"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"08-29-2008"	"10-04-2013"	"06-09-2010"	""	""	"Unknown"
"1499675429"	"2841499675427"	"Backward March! A Handbook of Guerilla Tactics for the Reserve Soldier"	"Colvin, Richard; Roger Seasonwein"	"JUPITER Publishing Co., Inc."	"1971"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"03-11-2009"	"06-25-2014"	"01-01-0001"	""	""	"Unknown"
"1499994249"	"2841499994245"	"War: The Anthropology of Armed Conflict and Aggression"	"Fried, (Editor) Morton; (Editor) Marvin Harris; (Editor) Robert Murphy"	"The Natural History Press"	"1968"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"03-16-2010"	"06-05-2014"	"11-14-2010"	""	""	"Unknown"
"1499994893"	"2841499994894"	"The Nuclear Years: The Arms Race and Arms Control, 1945-70"	"Roberts, Chalmers M."	"Praeger Publishers"	"1970"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"03-18-2010"	"07-14-2014"	"01-01-0001"	""	""	"Unknown"
"1599013088"	"2841599013082"	"The Atlas of Modern Warfare"	"Cook, Chris; John Stevenson; (Editor) Stephen Brooks"	"Book Club Associates"	"1978"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"04-22-2010"	"04-28-2014"	"01-01-0001"	""	""	"Unknown"
"025334381X"	"2800253343811"	"Pershing: General of the Armies"	"Smythe, Donald"	"Indiana University Press"	"May 1986"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-06-1999"	"08-22-2014"	"09-30-2013"	""	""	"Unknown"
"0275966402"	"2800275966401"	"The Changing Dynamics of U.S. Defense Spending"	"Sigal, (Editor) Leon V."	"Praeger"	"September 1999"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"06-21-2000"	"07-07-2014"	"01-01-0001"	""	""	"Unknown"
"0275993086"	""	"Military Organizations for Homeland Defense & Smaller-Scale Contigencies: A Comparative Approach"	"Stringer, Kevin D."	"PRAEGER"	"October 2006"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$24.97"	"$0.25"	"$0.00"	"$0.00"	"11-02-2006"	"07-01-2013"	"01-01-0001"	""	""	"Unknown"
"0283999020"	"2800283999026"	"Marines"	"De St. Jorre, John;  (Photographer) Anthony Edgeworth"	"SIDGWICK AND JACKSON"	"November 1990"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"07-25-2002"	"06-16-2014"	"01-01-0001"	""	""	"Unknown"
"0300049447"	"2800300049444"	"Grand Strategies In War and Peace"	"Kennedy, Paul"	"YALE UNIVERSITY PRESS"	"May 1991"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"11-09-1998"	"07-19-2014"	"08-08-2011"	""	""	"Unknown"
"0300077653"	"2800300077652"	"Closer Than Brothers"	"McCoy, Alfred"	"YALE UNIVERSITY PRESS"	"December 1999"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.25"	"$0.00"	"$0.00"	"04-08-2000"	"05-18-2013"	"07-24-2014"	""	""	"Unknown"
"0304352454"	"2800304352458"	"Warfare in the Eighteenth Century"	"Black, Jeremy"	"Cassell"	"1999"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-13-2000"	"07-29-2014"	"04-23-2014"	""	""	"Unknown"
"0304353825"	"2800304353820"	"Fighting Dirty: The Inside Story of Covert Operations from Ho Chi Minh to Osama Bin Laden"	"Harclerode, Peter"	"CASSELL"	"April 2002"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"04-30-2002"	"07-07-2014"	"07-24-2014"	""	""	"Unknown"
"0304358673"	"2800304358672"	"Decisive Battles of the Western (Vol 1): From the Earliest Times to the Battle of Lepanto"	"Fuller, J.F.C."	"MILITARY BOOK CLUB"	"2001"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"04-15-2005"	"08-13-2013"	"01-01-0001"	""	""	"Unknown"
"0304362115"	"2800304362112"	"The Art of War: War and Military Thought"	"Van Creveld, Martin"	"Sterling Publishing Company"	"September 2002"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2010"	"10-30-2014"	"01-10-2013"	""	""	"Unknown"
"0307265625"	"2800307265625"	"Utility of Force : The Art of War In the Modern World"	"Smith, Rupert"	"ALFRED A. KNOPF"	"January 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"01-06-2007"	"06-17-2014"	"09-11-2014"	""	""	"Unknown"
"0312030126"	"2800312030126"	"Paths to War : New Essays"	"Boyce, Robert"	"ST. MARTIN'S PRESS"	"November 1989"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"11-08-1999"	"06-07-2014"	"07-24-2014"	""	""	"Unknown"
"0312043503"	"2800312043508"	"Military Quotation Book"	"Charlton, James"	"ST. MARTIN'S PRESS"	"October 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"07-21-1999"	"03-04-2014"	"07-24-2013"	""	""	"Unknown"
"0312048025"	"2800312048022"	"The Quick and the Dead: Electronic Combat and Modern Warfare"	"Munro, Neil"	"St. Martin's Press"	"March 1991"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2003"	"06-29-2014"	"09-09-2012"	""	""	"Unknown"
"0312118945"	"2800312118947"	"Sniper: The World of Combat Sniping"	"Gilbert, Adrian"	"ST. MARTIN'S PRESS"	"February 1995"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"05-15-1999"	"08-21-2014"	"03-09-2013"	""	""	"Unknown"
"0312154747"	"2320010233730"	"Beyond the Wild Blue : A History of the U.S. Air Force, 1947-1997"	"Boyne, Walter; (Forward) Hugh Sidey"	"St. Martin's Press"	"March 1997"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$15.00"	"$0.25"	"$0.00"	"$0.00"	"07-08-1999"	"03-10-2014"	"07-24-2014"	""	""	"Unknown"
"0312169280"	"2320100065586"	"Hostile Waters"	"Huchthausen, Peter;  Igor Kurdin, R. Alan White"	"ST. MARTIN'S PRESS"	"September 1997"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.00"	"$0.25"	"$0.00"	"$0.00"	"07-20-1998"	"03-05-2014"	"10-08-2013"	""	""	"Unknown"
"0312181000"	"2800312181002"	"The Future of War: Power, Technology and American World Dominance in the Twenty-First Century"	"Friedman, George; Meredith Friedman"	"St. Martin's Griffin"	"March 1998"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.00"	"$0.00"	"$0.00"	"06-21-1998"	"06-13-2014"	"03-26-2012"	""	""	"Unknown"
"0312266448"	"2800312266440"	"Military Quotation Book: More Than 1,200 of the Best Quotations About War, Leadership, Courage, Victory, & Defeat"	"Charlton, James"	"ST. MARTIN'S PRESS"	"February 2002"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"02-01-2002"	"03-10-2014"	"01-01-0001"	""	""	"Unknown"
"0312293984"	"2800312293989"	"Military History of the Soviet Union"	"Higham, Robin,  Frederick W. Kagan"	"ST. MARTIN'S PRESS"	"February 2002"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"06-05-2003"	"03-10-2014"	"01-01-0001"	""	""	"Unknown"
"0312354568"	"2800312354567"	"Trigger Men: Shadow Team, Spider-Man, the Magnificent Bastards, and the American Combat Sniper"	"Halberstadt, Hans"	"ST. MARTIN'S PRESS"	"March 2008"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.97"	"$0.00"	"$0.00"	"$0.00"	"02-22-2008"	"06-11-2014"	"07-24-2014"	""	""	"Unknown"
"031235472X"	"2800312354727"	"Trigger Men: Shadow Team, Spider-Man, the Magnificent Bastards, and the American Combat Sniper"	"Halberstadt, Hans"	"St. Martin's Griffin"	"April 2009"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"03-30-2009"	"06-04-2014"	"09-25-2012"	""	""	"Unknown"
"0312358113"	"2800312358114"	"Beyond the Wild Blue: A History of the United States Air Force, 1947-2007"	"Boyne, Walter J."	"ST. MARTIN'S PRESS"	"June 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$17.50"	"$0.25"	"$0.00"	"$0.00"	"06-06-2007"	"03-06-2014"	"07-24-2014"	""	""	"Unknown"
"0312360355"	"2800312360353"	"Going to War: How Misinformation, Disinformation, and Arrogance Led America Into Iraq"	"Hoyle, Russ"	"ST. MARTIN'S PRESS"	"March 2008"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$5.95"	"$0.00"	"$0.00"	"$0.00"	"02-27-2008"	"06-04-2014"	"10-20-2011"	""	""	"Unknown"
"0312360657"	"2800312360650"	"Raider: The True Story of the Legendary Soldier Who Performed More Pow Raids Than Any Other American In History"	"Sasser, Charles W."	"St. Martin's Press"	"November 2006"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"11-11-2006"	"09-11-2014"	"10-06-2013"	""	""	"Unknown"
"0312362722"	"2320011441417"	"Killer Elite: The Inside Story of America's Most Secret Special Operations Team"	"Smith, Michael"	"ST. MARTIN'S PRESS"	"March 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"07-19-2008"	"06-11-2014"	"07-14-2014"	""	""	"Unknown"
"0312362900"	"2800312362906"	"SNIPER : Training, Techniques and Weapons"	"Brookesmith, Peter"	"ST. MARTIN'S PRESS"	"April 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"12-15-2006"	"02-28-2014"	"07-24-2014"	""	""	"Unknown"
"0312363729"	"2800312363729"	"Rescue Warriors: The U.S. Coast Guard, America's Forgotten Heroes"	"Helvarg, David"	"Thomas Dunne Books"	"May 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"04-15-2009"	"07-15-2014"	"07-24-2014"	""	""	"Unknown"
"0312363877"	"2800312363873"	"Beyond Hell and Back: How America's Special Operations Forces Became the World's Greatest Fighting Unit"	"Zimmerman, Dwight Jon; John D. Gresham"	"St. Martin's Press"	"2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"09-21-2007"	"06-11-2014"	"05-29-2014"	""	""	"Unknown"
"0312372809"	"2800312372806"	"Why Marines Fight"	"Brady, James"	"ST. MARTIN'S PRESS"	"October 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.25"	"$0.00"	"$0.00"	"10-23-2007"	"02-27-2014"	"07-24-2014"	""	""	"Unknown"
"0313209197"	"2800313209194"	"The Art of Leadership in War: The Royal Navy from the Age of Nelson to the End of World War II (Contributions in Military History, Number 21)"	"Horsfield, John"	"Greenwood Press"	"1980"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$20.00"	"$0.25"	"$0.00"	"$0.00"	"08-03-2000"	"04-06-2013"	"03-19-2012"	""	""	"Unknown"
"0313292523"	"2800313292523"	"Guerilla Warfare: A Historical, Biographical, and Bibliographical Sourcebook"	"Joes, Anthony James"	"Greenwood Press"	"August 1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.25"	"$0.00"	"$0.00"	"09-30-1999"	"02-27-2014"	"07-24-2014"	""	""	"Unknown"
"0313378827"	"9919743895"	"Imponderable But Not Inevitable: Warfare in the 20th Century"	"Murfett, (Editor) Malcolm H."	"Praeger/ABC-Clio"	"November 2009"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"11-24-2009"	"03-23-2013"	"12-21-2009"	""	""	"Unknown"
"0316130605"	"2800316130600"	"The War Lords: Military Commanders of the Twentieth Century"	"Carver, (Editor) Michael"	"Little, Brown and Company"	"October 1976"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$8.95"	"$0.00"	"$0.00"	"$0.00"	"08-20-2001"	"08-17-2014"	"02-15-2014"	""	""	"Unknown"
"0316514691"	"2800316514691"	"Guerrilla: A Historical and Critical Study"	"Laqueur, Walter"	"Little, Brown and Company"	"January 1976"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"09-04-2000"	"05-27-2014"	"07-30-2011"	""	""	"Unknown"
"0316758477"	"2800316758477"	"American Patriot: The Life and Wars of Colonel Bud Day"	"Coram, Robert"	"LITTLE, BROWN & COMPANY"	"May 2007"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"04-14-2007"	"05-01-2014"	"07-24-2014"	""	""	"Unknown"
"0333989678"	"2800333989670"	"If by Chance: Military Turning Points That Changed History"	"Strawson, John"	"MACMILLAN"	"September 2004"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"01-06-2004"	"04-04-2014"	"07-24-2014"	""	""	"Unknown"
"0345379918"	"2320100180425"	"Art of Warfare"	"Sun Pin, (Translator) D. C. Lau, (Introduction) Roger T. Ames"	"Ballantine Books"	"1996"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$13.75"	"$0.00"	"$0.00"	"$0.00"	"04-07-1999"	"09-02-2014"	"03-23-2013"	""	""	"Unknown"
"0345384814"	"2800345384814"	"One Tough Marine: The Autobiography of First Sergeant Donald N. Hamblen, the First and Only Marine to Have Gone Into Combat (Vietnam) with a Prosthesisb&W Photos"	"Hamblen, Donald N."	"BALLANTINE BOOKS"	"October 1993"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"10-02-1998"	"06-06-2014"	"01-01-0001"	""	""	"Unknown"
"0374177082"	"2800374177081"	"In the Eye of the Storm: The Life of General H. Norman Schwarzkopf"	"Cohen, Roger,  And Claudio Gatti"	"FARRAR STRAUS AND GIROUX"	"August 1991"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"05-16-1998"	"08-19-2014"	"01-01-0001"	""	""	"Unknown"
"0374186278"	"2800374186274"	"Lifting the Fog of War"	"Owens, William A."	"FARRAR STRAUS AND GIROUX"	"May 2000"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.95"	"$0.25"	"$0.00"	"$0.00"	"04-15-2000"	"03-28-2014"	"07-24-2014"	""	""	"Unknown"
"0374256829"	"2800374256823"	"Red Cloud At Dawn: Truman, Stalin, and the End of the Atomic Monopoly"	"Gordin, Michael D."	"Farrar, Straus and Giroux"	"September 2009"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"09-05-2009"	"08-05-2014"	"07-24-2014"	""	""	"Unknown"
"0375423494"	"2800375423491"	"Children at War"	"Singer, P.W."	"Pantheon Books"	"January 2005"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"12-23-2004"	"05-30-2014"	"07-01-2013"	""	""	"Unknown"
"0375700463"	"2800375700462"	"Intelligence in War: The Value--and Limitations--of What the Military Can Learn About the Enemy"	"Keegan, John"	"Vintage Books"	"October 2004"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$5.95"	"$0.00"	"$0.00"	"$0.00"	"09-30-2004"	"10-25-2014"	"05-06-2014"	""	""	"Unknown"
"0375705201"	"2800375705207"	"War and Our World"	"Keegan, John"	"Vintage Books"	"June 2001"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"2"	"$4.95"	"$0.00"	"$0.00"	"$0.00"	"05-17-2001"	"09-01-2014"	"04-26-2014"	""	""	"Unknown"
"037576044X"	"2800375760442"	"Chesty: The Story of Lieutenant General Lewis B. Puller, USMC"	"Hoffman, Jon T."	"Random House Trade Paperbacks"	"August 2002"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"08-14-2002"	"06-18-2014"	"12-13-2013"	""	""	"Unknown"
"0385423748"	"2800385423740"	"On the Origins of War"	"Kagan, Donald"	"Doubleday"	"January 1995"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"3"	"$9.95"	"$0.00"	"$0.00"	"$0.00"	"08-17-2008"	"06-10-2014"	"07-24-2014"	""	""	"Unknown"
"0385423756"	"2800385423757"	"On the Origins of War and the Preservation of Peace"	"Kagan, Donald"	"Anchor Books"	"February 1996"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$9.50"	"$0.00"	"$0.00"	"$0.00"	"04-04-2006"	"09-22-2014"	"07-26-2014"	""	""	"Unknown"
"0385720386"	"2800385720382"	"Carnage and Culture: Landmark Battles in the Rise of Western Power"	"Hanson, Victor Davis"	"Anchor Books"	"August 2002"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.50"	"$0.25"	"$0.00"	"$0.00"	"08-16-2002"	"12-16-2013"	"08-25-2014"	""	""	"Unknown"
"0385721943"	"2800385721945"	"Ripples of Battle: How Wars of the Past Still Determine How We Fight, How We Live, and How We Think"	"Hanson, Victor Davis"	"Anchor"	"October 2004"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"09-28-2004"	"09-20-2014"	"05-15-2013"	""	""	"Unknown"
"0393010244"	"2800393010246"	"The Mission: Waging War and Keeping Peace With Americas Military"	"Priest, Dana"	"W W Norton & Co Inc"	"March 2003"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$6.00"	"$0.00"	"$0.00"	"$0.00"	"01-30-2003"	"06-09-2014"	"04-14-2014"	""	""	"Unknown"
"0393026280"	"2800393026285"	"Unguided Missiles: How America Buys Its Weapons"	"Hampson, Fen"	"WW Norton & Co"	"October 1989"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"10-01-1999"	"06-03-2014"	"07-24-2014"	""	""	"Unknown"
"0393027759"	"2800393027756"	"General of the Army : George C. Marshall, Soldier and Statesman"	"Cray, Ed"	"W W Norton & Co Inc"	"April 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$8.95"	"$0.00"	"$0.00"	"$0.00"	"04-14-1998"	"08-22-2014"	"08-03-2014"	""	""	"Unknown"
"0393029093"	"2800393029095"	"NORTON BOOK of MODERN WAR"	"Fussell, (Editor) Paul"	"W. W. Norton & Company"	"December 1990"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"10-20-1998"	"06-07-2014"	"07-24-2014"	""	""	"Unknown"
"0393047709"	"2320010724764"	"The Encyclopedia of Nineteenth-Century Land Warfare: An Illustrated World View"	"Farwell, Byron"	"W.W. Norton & Co."	"September 2001"	"Oversized Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$37.50"	"$0.00"	"$0.00"	"$0.00"	"07-26-2002"	"10-20-2014"	"01-01-0001"	""	""	"Unknown"
"0393058476"	"2800393058477"	"Six Frigates: The Epic History of the Founding of the U.S. Navy"	"Toll, Ian W."	"W. W. Norton"	"October 2006"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$14.00"	"$0.00"	"$0.00"	"$0.00"	"09-21-2006"	"08-12-2014"	"07-24-2014"	""	""	"Unknown"
"0393319148"	"2800393319141"	"Crimes of War: What the Public Should Know"	"Gutman, (Editor) Roy; (Editor) David Rieff"	"W. W. Norton & Company"	"July 1999"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"06-24-1999"	"06-12-2014"	"02-26-2011"	""	""	"Unknown"
"0393325504"	"2800393325500"	"The Mission: Waging War and Keeping Peace with America's Military"	"Priest, Dana"	"W.W. Norton & Co."	"March 2004"	"PaperBack"	"Used - Good"	"MILITARY"	" "	"1"	"$8.00"	"$0.00"	"$0.00"	"$0.00"	"02-17-2004"	"06-27-2014"	"02-19-2012"	""	""	"Unknown"
"0394503945"	"2800394503945"	"The Winning Weapon : The Atomic Bomb in The Cold War 1945 - 1950"	"Herken, Gregg"	"Knopf"	"February 1981"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"1"	"$7.50"	"$0.25"	"$0.00"	"$0.00"	"06-27-1998"	"02-13-2014"	"10-18-2013"	""	""	"Unknown"
"0394510259"	"2320010232672"	"Washington Goes to War: The Extraordinary Story of the Transformation of a City and a Nation"	"Brinkley, David"	"Knopf"	"March 1988"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$4.95"	"$0.00"	"$0.00"	"$0.00"	"07-07-1999"	"04-25-2014"	"07-24-2014"	""	""	"Unknown"
"0394553985"	"2800394553988"	"A Country Made by War: From the Revolution to Vietnam - The Story of America's Rise to Power"	"Perret, Geoffrey"	"Random House"	"May 1989"	"Hardcover"	"Used - Good"	"MILITARY"	" "	"2"	"$7.50"	"$0.00"	"$0.00"	"$0.00"	"04-28-1998"	"05-14-2014"	"07-24-2014"	""	""	"Unknown"
